EventNumber,TriggerBits,Timestamp
118062,11101000,1989-09-29 15:29:23
118063,1000111,1989-09-29 15:29:23
118064,1000111,1989-09-29 15:29:24
118065,11101000,1989-09-29 15:29:24
118066,11101000,1989-09-29 15:29:24
118067,1000111,1989-09-29 15:29:25
118068,11101000,1989-09-29 15:29:25
118069,1000111,1989-09-29 15:29:26
118070,1000111,1989-09-29 15:29:27
118071,1000111,1989-09-29 15:29:27
118072,1000111,1989-09-29 15:29:27
118073,1000111,1989-09-29 15:29:28
118074,1000111,1989-09-29 15:29:28
118075,1000111,1989-09-29 15:29:28
118076,1000111,1989-09-29 15:29:29
118077,1000111,1989-09-29 15:29:29
118078,11101000,1989-09-29 15:29:30
118079,11101000,1989-09-29 15:29:32
118080,11101000,1989-09-29 15:29:32
118081,1000111,1989-09-29 15:29:33
118082,11101000,1989-09-29 15:29:33
118083,11101000,1989-09-29 15:29:34
118084,11101000,1989-09-29 15:29:35
118085,1000111,1989-09-29 15:29:36
118086,11101000,1989-09-29 15:29:38
118087,11101000,1989-09-29 15:29:42
118088,1000111,1989-09-29 15:29:43
118089,11101000,1989-09-29 15:29:45
118090,11101000,1989-09-29 15:29:46
118091,1000111,1989-09-29 15:29:48
118092,11101000,1989-09-29 15:29:49
118093,11101000,1989-09-29 15:29:49
118094,1000111,1989-09-29 15:29:50
118095,11101000,1989-09-29 15:29:52
118096,11101000,1989-09-29 15:29:55
118097,1000111,1989-09-29 15:29:56
118098,1000111,1989-09-29 15:29:57
118099,11101000,1989-09-29 15:29:57
118100,1000111,1989-09-29 15:29:58
118101,11101000,1989-09-29 15:29:58
118102,1000111,1989-09-29 15:29:58
118103,1000111,1989-09-29 15:29:59
118104,1000111,1989-09-29 15:29:59
118105,11101000,1989-09-29 15:29:59
118106,11101000,1989-09-29 15:30:00
118107,1000111,1989-09-29 15:30:00
118108,11101000,1989-09-29 15:30:00
118109,11101000,1989-09-29 15:30:01
118110,1000111,1989-09-29 15:30:01
118111,11101000,1989-09-29 15:30:02
118112,11101000,1989-09-29 15:30:02
118113,11101000,1989-09-29 15:30:02
118114,1000111,1989-09-29 15:30:02
118115,1000111,1989-09-29 15:30:04
118116,11101000,1989-09-29 15:30:05
118117,11101000,1989-09-29 15:30:05
118118,1000111,1989-09-29 15:30:07
118119,11101000,1989-09-29 15:30:08
118120,11101000,1989-09-29 15:30:10
118121,1000111,1989-09-29 15:30:10
118122,11101000,1989-09-29 15:30:11
118123,11101000,1989-09-29 15:30:12
118124,1000111,1989-09-29 15:30:12
118125,1000111,1989-09-29 15:30:31
118126,1000111,1989-09-29 15:30:31
118127,11101000,1989-09-29 15:30:32
118128,11101111,1989-09-29 15:30:32
118129,1000111,1989-09-29 15:30:33
118130,11101000,1989-09-29 15:30:33
118131,11101000,1989-09-29 15:30:34
118132,11101000,1989-09-29 15:30:34
118133,11101000,1989-09-29 15:30:35
118134,11101000,1989-09-29 15:30:36
118135,11101000,1989-09-29 15:30:36
118136,1000111,1989-09-29 15:30:36
118137,1000111,1989-09-29 15:30:37
118138,1000111,1989-09-29 15:30:37
118139,1000111,1989-09-29 15:30:37
118140,11101000,1989-09-29 15:30:38
118141,1000111,1989-09-29 15:30:38
118142,1000111,1989-09-29 15:30:38
118143,1000111,1989-09-29 15:30:39
118144,11101000,1989-09-29 15:30:39
118145,1000111,1989-09-29 15:30:39
118146,11101000,1989-09-29 15:30:42
118147,1000111,1989-09-29 15:30:43
118148,1000111,1989-09-29 15:30:44
118149,11101000,1989-09-29 15:30:44
118150,1000111,1989-09-29 15:30:45
118151,11101000,1989-09-29 15:30:46
118152,1000111,1989-09-29 15:30:47
118153,11101000,1989-09-29 15:30:47
118154,11101000,1989-09-29 15:30:48
118155,1000111,1989-09-29 15:30:49
118156,11101000,1989-09-29 15:30:51
118157,1000111,1989-09-29 15:30:51
118158,1000111,1989-09-29 15:30:51
118159,11101000,1989-09-29 15:30:51
118160,1000111,1989-09-29 15:30:51
118161,11101000,1989-09-29 15:30:52
118162,11101000,1989-09-29 15:30:52
118163,1000111,1989-09-29 15:30:53
118164,11101000,1989-09-29 15:30:54
118165,11101000,1989-09-29 15:30:54
118166,1000111,1989-09-29 15:30:55
118167,1000111,1989-09-29 15:30:55
118168,1000111,1989-09-29 15:30:55
118169,1000111,1989-09-29 15:30:57
118170,11101000,1989-09-29 15:30:58
118171,11101000,1989-09-29 15:30:58
118172,1000111,1989-09-29 15:31:01
118173,1000111,1989-09-29 15:31:02
118174,1000111,1989-09-29 15:31:02
118175,11101000,1989-09-29 15:31:03
118176,11101000,1989-09-29 15:31:03
118177,1000111,1989-09-29 15:31:04
118178,11101000,1989-09-29 15:31:04
118179,11101000,1989-09-29 15:31:05
118180,1000111,1989-09-29 15:31:05
118181,1000111,1989-09-29 15:31:06
118182,1000111,1989-09-29 15:31:06
118183,11101000,1989-09-29 15:31:06
118184,1000111,1989-09-29 15:31:06
118185,1000111,1989-09-29 15:31:07
118186,11101000,1989-09-29 15:31:07
118187,11101000,1989-09-29 15:31:07
118188,1000111,1989-09-29 15:31:07
118189,1000111,1989-09-29 15:31:07
118190,1000111,1989-09-29 15:31:08
118191,1000111,1989-09-29 15:31:10
118192,11101000,1989-09-29 15:31:10
118193,11101000,1989-09-29 15:31:11
118194,1000111,1989-09-29 15:31:11
118195,1000111,1989-09-29 15:31:13
118196,11101000,1989-09-29 15:31:13
118197,11101000,1989-09-29 15:31:13
118198,11101000,1989-09-29 15:31:14
118199,1000111,1989-09-29 15:31:14
118200,11101000,1989-09-29 15:31:15
118201,11101000,1989-09-29 15:31:15
118202,11101000,1989-09-29 15:31:15
118203,1000111,1989-09-29 15:31:15
118204,11101000,1989-09-29 15:31:15
118205,1000111,1989-09-29 15:31:17
118206,1000111,1989-09-29 15:31:18
118207,1000111,1989-09-29 15:31:20
118208,11101000,1989-09-29 15:31:21
118209,1000111,1989-09-29 15:31:21
118210,11101000,1989-09-29 15:31:21
118211,1000111,1989-09-29 15:31:21
118212,11101000,1989-09-29 15:31:22
118213,11101000,1989-09-29 15:31:22
118214,11101000,1989-09-29 15:31:22
118215,1000111,1989-09-29 15:31:22
118216,1000111,1989-09-29 15:31:23
118217,1000111,1989-09-29 15:31:25
118218,11101000,1989-09-29 15:31:25
118219,11101000,1989-09-29 15:31:26
118220,1000111,1989-09-29 15:31:27
118221,1000111,1989-09-29 15:31:28
118222,1000111,1989-09-29 15:31:28
118223,11101000,1989-09-29 15:31:28
118224,11101000,1989-09-29 15:31:28
118225,11101000,1989-09-29 15:31:28
118226,11101000,1989-09-29 15:31:28
118227,11101000,1989-09-29 15:31:29
118228,1000111,1989-09-29 15:31:29
118229,11101000,1989-09-29 15:31:30
118230,1000111,1989-09-29 15:31:34
118231,1000111,1989-09-29 15:31:34
118232,11101000,1989-09-29 15:31:35
118233,1000111,1989-09-29 15:31:35
118234,1000111,1989-09-29 15:31:36
118235,11101000,1989-09-29 15:31:36
118236,1000111,1989-09-29 15:31:36
118237,11101000,1989-09-29 15:31:39
118238,1000111,1989-09-29 15:31:39
118239,11101000,1989-09-29 15:31:41
118240,11101000,1989-09-29 15:31:42
118241,1000111,1989-09-29 15:31:43
118242,11101000,1989-09-29 15:31:44
118243,1000111,1989-09-29 15:31:45
118244,11101000,1989-09-29 15:31:45
118245,11101000,1989-09-29 15:31:45
118246,1000111,1989-09-29 15:31:46
118247,11101000,1989-09-29 15:31:46
118248,11101000,1989-09-29 15:31:47
118249,1000111,1989-09-29 15:31:48
118250,11101000,1989-09-29 15:31:48
118251,11101000,1989-09-29 15:31:48
118252,11101000,1989-09-29 15:31:49
118253,11101000,1989-09-29 15:31:50
118254,11101000,1989-09-29 15:31:50
118255,11101000,1989-09-29 15:31:50
118256,1000111,1989-09-29 15:31:50
118257,1000111,1989-09-29 15:31:51
118258,1000111,1989-09-29 15:31:51
118259,1000111,1989-09-29 15:31:51
118260,11101000,1989-09-29 15:31:52
118261,1000111,1989-09-29 15:31:53
118262,1000111,1989-09-29 15:31:54
118263,1000111,1989-09-29 15:31:54
118264,1000111,1989-09-29 15:31:57
118265,11101000,1989-09-29 15:31:57
118266,11101000,1989-09-29 15:31:57
118267,1000111,1989-09-29 15:31:58
118268,1000111,1989-09-29 15:31:59
118269,11101000,1989-09-29 15:32:00
118270,1000111,1989-09-29 15:32:00
118271,1000111,1989-09-29 15:32:01
118272,1000111,1989-09-29 15:32:01
118273,11101000,1989-09-29 15:32:02
118274,1000111,1989-09-29 15:32:04
118275,11101000,1989-09-29 15:32:04
118276,11101000,1989-09-29 15:32:05
118277,1000111,1989-09-29 15:32:07
118278,11101000,1989-09-29 15:32:07
118279,1000111,1989-09-29 15:32:07
118280,11101000,1989-09-29 15:32:07
118281,1000111,1989-09-29 15:32:08
118282,1000111,1989-09-29 15:32:08
118283,1000111,1989-09-29 15:32:09
118284,1000111,1989-09-29 15:32:09
118285,11101000,1989-09-29 15:32:11
118286,1000111,1989-09-29 15:32:11
118287,1000111,1989-09-29 15:32:12
118288,1000111,1989-09-29 15:32:12
118289,1000111,1989-09-29 15:32:12
118290,1000111,1989-09-29 15:32:12
118291,1000111,1989-09-29 15:32:12
118292,1000111,1989-09-29 15:32:15
118293,11101000,1989-09-29 15:32:15
118294,1000111,1989-09-29 15:32:15
118295,1000111,1989-09-29 15:32:15
118296,1000111,1989-09-29 15:32:17
118297,1000111,1989-09-29 15:32:18
118298,1000111,1989-09-29 15:32:18
118299,11101000,1989-09-29 15:32:19
118300,11101000,1989-09-29 15:32:20
118301,1000111,1989-09-29 15:32:21
118302,11101000,1989-09-29 15:32:21
118303,11101000,1989-09-29 15:32:22
118304,11101000,1989-09-29 15:32:22
118305,11101000,1989-09-29 15:32:22
118306,1000111,1989-09-29 15:32:23
118307,1000111,1989-09-29 15:32:23
118308,11101000,1989-09-29 15:32:24
118309,1000111,1989-09-29 15:32:24
118310,11101000,1989-09-29 15:32:25
118311,1000111,1989-09-29 15:32:26
118312,1000111,1989-09-29 15:32:27
118313,1000111,1989-09-29 15:32:27
118314,11101000,1989-09-29 15:32:27
118315,11101000,1989-09-29 15:32:27
118316,1000111,1989-09-29 15:32:28
118317,11101000,1989-09-29 15:32:29
118318,11101000,1989-09-29 15:32:29
118319,1000111,1989-09-29 15:32:30
118320,11101000,1989-09-29 15:32:30
118321,1000111,1989-09-29 15:32:30
118322,1000111,1989-09-29 15:32:34
118323,1000111,1989-09-29 15:32:34
118324,11101000,1989-09-29 15:32:36
118325,11101000,1989-09-29 15:32:37
118326,1000111,1989-09-29 15:32:37
118327,1000111,1989-09-29 15:32:37
118328,11101000,1989-09-29 15:32:38
118329,1000111,1989-09-29 15:32:40
118330,11101000,1989-09-29 15:32:42
118331,1000111,1989-09-29 15:32:44
118332,1000111,1989-09-29 15:32:44
118333,11101000,1989-09-29 15:32:46
118334,11101000,1989-09-29 15:32:47
118335,11101000,1989-09-29 15:32:47
118336,1000111,1989-09-29 15:32:48
118337,1000111,1989-09-29 15:32:49
118338,11101000,1989-09-29 15:32:50
118339,11101000,1989-09-29 15:32:51
118340,1000111,1989-09-29 15:32:52
118341,1000111,1989-09-29 15:32:52
118342,1000111,1989-09-29 15:32:53
118343,1000111,1989-09-29 15:32:53
118344,11101000,1989-09-29 15:32:54
118345,1000111,1989-09-29 15:32:55
118346,11101000,1989-09-29 15:32:56
118347,1000111,1989-09-29 15:32:56
118348,1000111,1989-09-29 15:32:57
118349,11101000,1989-09-29 15:32:59
118350,1000111,1989-09-29 15:32:59
118351,11101000,1989-09-29 15:33:00
118352,1000111,1989-09-29 15:33:00
118353,11101000,1989-09-29 15:33:01
118354,1000111,1989-09-29 15:33:01
118355,1000111,1989-09-29 15:33:01
118356,11101000,1989-09-29 15:33:02
118357,1000111,1989-09-29 15:33:03
118358,1000111,1989-09-29 15:33:03
118359,11101000,1989-09-29 15:33:03
118360,1000111,1989-09-29 15:33:03
118361,11101000,1989-09-29 15:33:03
118362,11101000,1989-09-29 15:33:05
118363,1000111,1989-09-29 15:33:05
118364,11101000,1989-09-29 15:33:07
118365,11101000,1989-09-29 15:33:07
118366,11101000,1989-09-29 15:33:07
118367,11101000,1989-09-29 15:33:08
118368,1000111,1989-09-29 15:33:09
118369,11101000,1989-09-29 15:33:10
118370,1000111,1989-09-29 15:33:11
118371,1000111,1989-09-29 15:33:11
118372,1000111,1989-09-29 15:33:12
118373,1000111,1989-09-29 15:33:13
118374,11101000,1989-09-29 15:33:13
118375,1000111,1989-09-29 15:33:14
118376,11101000,1989-09-29 15:33:15
118377,11101000,1989-09-29 15:33:16
118378,1000111,1989-09-29 15:33:17
118379,11101000,1989-09-29 15:33:18
118380,11101000,1989-09-29 15:33:18
118381,1000111,1989-09-29 15:33:19
118382,1000111,1989-09-29 15:33:21
118383,11101000,1989-09-29 15:33:21
118384,1000111,1989-09-29 15:33:22
118385,1000111,1989-09-29 15:33:22
118386,11101000,1989-09-29 15:33:22
118387,1000111,1989-09-29 15:33:23
118388,1000111,1989-09-29 15:33:23
118389,1000111,1989-09-29 15:33:23
118390,11101000,1989-09-29 15:33:23
118391,11101000,1989-09-29 15:33:24
118392,11101000,1989-09-29 15:33:26
118393,11101000,1989-09-29 15:33:27
118394,11101000,1989-09-29 15:33:28
118395,11101000,1989-09-29 15:33:28
118396,1000111,1989-09-29 15:33:29
118397,11101000,1989-09-29 15:33:31
118398,11101000,1989-09-29 15:33:33
118399,1000111,1989-09-29 15:33:33
118400,1000111,1989-09-29 15:33:33
118401,1000111,1989-09-29 15:33:33
118402,1000111,1989-09-29 15:33:34
118403,1000111,1989-09-29 15:33:34
118404,11101000,1989-09-29 15:33:34
118405,1000111,1989-09-29 15:33:34
118406,11101000,1989-09-29 15:33:36
118407,11101000,1989-09-29 15:33:36
118408,11101000,1989-09-29 15:33:36
118409,11101000,1989-09-29 15:33:36
118410,11101000,1989-09-29 15:33:36
118411,1000111,1989-09-29 15:33:37
118412,11101000,1989-09-29 15:33:38
118413,11101000,1989-09-29 15:33:38
118414,1000111,1989-09-29 15:33:38
118415,11101000,1989-09-29 15:33:38
118416,1000111,1989-09-29 15:33:39
118417,1000111,1989-09-29 15:33:39
118418,1000111,1989-09-29 15:33:39
118419,11101000,1989-09-29 15:33:40
118420,1000111,1989-09-29 15:33:40
118421,1000111,1989-09-29 15:33:40
118422,1000111,1989-09-29 15:33:40
118423,11101000,1989-09-29 15:33:41
118424,1000111,1989-09-29 15:33:41
118425,11101000,1989-09-29 15:33:42
118426,11101000,1989-09-29 15:33:43
118427,11101000,1989-09-29 15:33:43
118428,1000111,1989-09-29 15:33:45
118429,1000111,1989-09-29 15:33:45
118430,11101000,1989-09-29 15:33:45
118431,11101000,1989-09-29 15:33:46
118432,11101000,1989-09-29 15:33:46
118433,11101000,1989-09-29 15:33:47
118434,1000111,1989-09-29 15:33:49
118435,1000111,1989-09-29 15:33:49
118436,11101000,1989-09-29 15:33:49
118437,1000111,1989-09-29 15:33:51
118438,1000111,1989-09-29 15:33:51
118439,11101000,1989-09-29 15:33:51
118440,1000111,1989-09-29 15:33:51
118441,1000111,1989-09-29 15:33:54
118442,1000111,1989-09-29 15:33:54
118443,1000111,1989-09-29 15:33:54
118444,11101000,1989-09-29 15:33:54
118445,1000111,1989-09-29 15:33:55
118446,11101000,1989-09-29 15:33:55
118447,1000111,1989-09-29 15:33:55
118448,1000111,1989-09-29 15:33:56
118449,1000111,1989-09-29 15:33:56
118450,1000111,1989-09-29 15:33:56
118451,1000111,1989-09-29 15:33:58
118452,11101000,1989-09-29 15:34:00
118453,1000111,1989-09-29 15:34:00
118454,1000111,1989-09-29 15:34:00
118455,1000111,1989-09-29 15:34:03
118456,1000111,1989-09-29 15:34:03
118457,1000111,1989-09-29 15:34:03
118458,1000111,1989-09-29 15:34:04
118459,1000111,1989-09-29 15:34:04
118460,11101000,1989-09-29 15:34:05
118461,11101000,1989-09-29 15:34:05
118462,1000111,1989-09-29 15:34:06
118463,1000111,1989-09-29 15:34:07
118464,11101000,1989-09-29 15:34:07
118465,1000111,1989-09-29 15:34:08
118466,11101000,1989-09-29 15:34:08
118467,1000111,1989-09-29 15:34:08
118468,11101000,1989-09-29 15:34:09
118469,1000111,1989-09-29 15:34:09
118470,1000111,1989-09-29 15:34:10
118471,1000111,1989-09-29 15:34:11
118472,1000111,1989-09-29 15:34:12
118473,1000111,1989-09-29 15:34:12
118474,1000111,1989-09-29 15:34:12
118475,11101000,1989-09-29 15:34:12
118476,1000111,1989-09-29 15:34:13
118477,1000111,1989-09-29 15:34:14
118478,1000111,1989-09-29 15:34:14
118479,1000111,1989-09-29 15:34:15
118480,11101000,1989-09-29 15:34:17
118481,1000111,1989-09-29 15:34:18
118482,1000111,1989-09-29 15:34:18
118483,11101000,1989-09-29 15:34:19
118484,11101000,1989-09-29 15:34:19
118485,1000111,1989-09-29 15:34:20
118486,11101000,1989-09-29 15:34:20
118487,1000111,1989-09-29 15:34:21
118488,11101000,1989-09-29 15:34:21
118489,11101000,1989-09-29 15:34:21
118490,11101000,1989-09-29 15:34:23
118491,1000111,1989-09-29 15:34:23
118492,1000111,1989-09-29 15:34:24
118493,1000111,1989-09-29 15:34:24
118494,11101000,1989-09-29 15:34:24
118495,11101000,1989-09-29 15:34:24
118496,1000111,1989-09-29 15:34:26
118497,11101000,1989-09-29 15:34:27
118498,1000111,1989-09-29 15:34:27
118499,11101000,1989-09-29 15:34:28
118500,1000111,1989-09-29 15:34:28
118501,1000111,1989-09-29 15:34:28
118502,11101000,1989-09-29 15:34:30
118503,1000111,1989-09-29 15:34:30
118504,11101000,1989-09-29 15:34:31
118505,11101000,1989-09-29 15:34:31
118506,1000111,1989-09-29 15:34:32
118507,1000111,1989-09-29 15:34:32
118508,11101000,1989-09-29 15:34:39
118509,11101000,1989-09-29 15:34:41
118510,11101000,1989-09-29 15:34:41
118511,11101000,1989-09-29 15:34:43
118512,11101000,1989-09-29 15:34:43
118513,11101000,1989-09-29 15:34:43
118514,11101000,1989-09-29 15:34:44
118515,11101000,1989-09-29 15:34:44
118516,1000111,1989-09-29 15:34:46
118517,11101000,1989-09-29 15:34:46
118518,1000111,1989-09-29 15:34:48
118519,1000111,1989-09-29 15:34:49
118520,1000111,1989-09-29 15:34:49
118521,11101000,1989-09-29 15:34:50
118522,1000111,1989-09-29 15:34:50
118523,1000111,1989-09-29 15:34:52
118524,11101000,1989-09-29 15:34:53
118525,1000111,1989-09-29 15:34:55
118526,1000111,1989-09-29 15:34:55
118527,1000111,1989-09-29 15:34:56
118528,11101000,1989-09-29 15:34:56
118529,11101000,1989-09-29 15:34:58
118530,11101000,1989-09-29 15:34:58
118531,11101000,1989-09-29 15:34:59
118532,11101000,1989-09-29 15:35:00
118533,1000111,1989-09-29 15:35:00
118534,1000111,1989-09-29 15:35:00
118535,11101000,1989-09-29 15:35:01
118536,11101000,1989-09-29 15:35:01
118537,1000111,1989-09-29 15:35:01
118538,11101000,1989-09-29 15:35:02
118539,1000111,1989-09-29 15:35:03
118540,11101000,1989-09-29 15:35:03
118541,11101000,1989-09-29 15:35:04
118542,11101000,1989-09-29 15:35:04
118543,11101000,1989-09-29 15:35:05
118544,11101000,1989-09-29 15:35:06
118545,1000111,1989-09-29 15:35:06
118546,1000111,1989-09-29 15:35:07
118547,1000111,1989-09-29 15:35:07
118548,1000111,1989-09-29 15:35:08
118549,1000111,1989-09-29 15:35:08
118550,1000111,1989-09-29 15:35:08
118551,1000111,1989-09-29 15:35:12
118552,1000111,1989-09-29 15:35:12
118553,11101000,1989-09-29 15:35:13
118554,11101000,1989-09-29 15:35:14
118555,1000111,1989-09-29 15:35:14
118556,1000111,1989-09-29 15:35:14
118557,11101000,1989-09-29 15:35:15
118558,1000111,1989-09-29 15:35:15
118559,11101000,1989-09-29 15:35:16
118560,11101000,1989-09-29 15:35:17
118561,11101000,1989-09-29 15:35:17
118562,1000111,1989-09-29 15:35:18
118563,11101000,1989-09-29 15:35:18
118564,11101000,1989-09-29 15:35:19
118565,1000111,1989-09-29 15:35:19
118566,11101000,1989-09-29 15:35:20
118567,11101000,1989-09-29 15:35:21
118568,11101000,1989-09-29 15:35:23
118569,1000111,1989-09-29 15:35:23
118570,11101000,1989-09-29 15:35:23
118571,1000111,1989-09-29 15:35:23
118572,11101000,1989-09-29 15:35:23
118573,11101000,1989-09-29 15:35:24
118574,1000111,1989-09-29 15:35:24
118575,11101000,1989-09-29 15:35:24
118576,11101000,1989-09-29 15:35:26
118577,1000111,1989-09-29 15:35:27
118578,11101000,1989-09-29 15:35:28
118579,11101000,1989-09-29 15:35:28
118580,11101000,1989-09-29 15:35:29
118581,11101111,1989-09-29 15:35:29
118582,11101000,1989-09-29 15:35:30
118583,11101000,1989-09-29 15:35:31
118584,1000111,1989-09-29 15:35:31
118585,1000111,1989-09-29 15:35:32
118586,1000111,1989-09-29 15:35:32
118587,1000111,1989-09-29 15:35:33
118588,1000111,1989-09-29 15:35:33
118589,11101000,1989-09-29 15:35:36
118590,1000111,1989-09-29 15:35:36
118591,1000111,1989-09-29 15:35:36
118592,11101000,1989-09-29 15:35:36
118593,11101000,1989-09-29 15:35:37
118594,1000111,1989-09-29 15:35:38
118595,1000111,1989-09-29 15:35:38
118596,11101000,1989-09-29 15:35:38
118597,1000111,1989-09-29 15:35:38
118598,1000111,1989-09-29 15:35:38
118599,11101000,1989-09-29 15:35:38
118600,1000111,1989-09-29 15:35:39
118601,11101000,1989-09-29 15:35:40
118602,1000111,1989-09-29 15:35:40
118603,1000111,1989-09-29 15:35:41
118604,1000111,1989-09-29 15:35:41
118605,11101000,1989-09-29 15:35:42
118606,1000111,1989-09-29 15:35:42
118607,1000111,1989-09-29 15:35:42
118608,1000111,1989-09-29 15:35:42
118609,1000111,1989-09-29 15:35:43
118610,1000111,1989-09-29 15:35:43
118611,1000111,1989-09-29 15:35:43
118612,11101000,1989-09-29 15:35:44
118613,11101000,1989-09-29 15:35:44
118614,1000111,1989-09-29 15:35:44
118615,11101000,1989-09-29 15:35:45
118616,1000111,1989-09-29 15:35:46
118617,1000111,1989-09-29 15:35:46
118618,11101000,1989-09-29 15:35:47
118619,1000111,1989-09-29 15:35:47
118620,1000111,1989-09-29 15:35:48
118621,11101000,1989-09-29 15:35:48
118622,1000111,1989-09-29 15:35:49
118623,1000111,1989-09-29 15:35:49
118624,1000111,1989-09-29 15:35:50
118625,11101000,1989-09-29 15:35:51
118626,11101000,1989-09-29 15:35:52
118627,1000111,1989-09-29 15:35:52
118628,1000111,1989-09-29 15:35:52
118629,11101000,1989-09-29 15:35:53
118630,11101000,1989-09-29 15:35:55
118631,11101000,1989-09-29 15:35:56
